log_attempts,failure_rate,approval_rate,infra_share,cards_per_attempt,small_amount_share,burstiness,recovery_rate,top_session_failure_share,log_failing_sessions,is_abuse,group,origin
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
0.693147,1,0,0.404494,1,0,0,0,0.303371,3.663562,0,masked_in_outage_14,masked_in_outage_background
4.077537,0.827586,0.172414,0,0.241379,0,0.957852,0,0.424779,1.94591,1,masked_loud_in_dunning_14,masked_loud_in_dunning
3.583519,0.914286,0.085714,0,0.114286,0,0.605795,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
3.583519,0.857143,0.142857,0,0.114286,0,0.649059,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.424779,1.94591,0,masked_loud_in_dunning_14,masked_loud_in_dunning_background
2.70805,0.857143,0.142857,0,1,0,0.497353,0,0.309524,2.302585,1,masked_slow_in_normal_15,masked_slow_in_normal
2.70805,0.785714,0.214286,0,1,0,0.489648,0,0.309524,2.302585,1,masked_slow_in_normal_15,masked_slow_in_normal
2.70805,0.928571,0.071429,0,1,0,0.562812,0,0.309524,2.302585,1,masked_slow_in_normal_15,masked_slow_in_normal
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.309524,2.302585,0,masked_slow_in_normal_15,masked_slow_in_normal_background
4.532599,0.847826,0.152174,0,0.282609,0,0.979091,0,0.8125,2.995732,1,masked_loud_in_flash_15,masked_loud_in_flash
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.8125,2.995732,0,masked_loud_in_flash_15,masked_loud_in_flash_background
2.639057,0.923077,0.076923,0.462264,1,0,0.350929,0,0.122642,3.7612,1,masked_in_outage_15,masked_in_outage
2.639057,0.846154,0.153846,0.462264,1,0,0.424309,0,0.122642,3.7612,1,masked_in_outage_15,masked_in_outage
2.639057,1,0,0.462264,1,0,0.360527,0,0.122642,3.7612,1,masked_in_outage_15,masked_in_outage
2.639057,0.769231,0.230769,0.462264,1,0,0.330249,0,0.122642,3.7612,1,masked_in_outage_15,masked_in_outage
2.564949,0.916667,0.083333,0.462264,1,0,0.355617,0,0.122642,3.7612,1,masked_in_outage_15,masked_in_outage
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,1,0,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,0.5,0.5,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,0.5,0.5,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
1.098612,0.5,0.5,0.462264,1,0,0,0,0.122642,3.7612,0,masked_in_outage_15,masked_in_outage_background
3.951244,0.843137,0.156863,0,0.470588,0,0.916829,0,0.518072,2.197225,1,masked_loud_in_dunning_15,masked_loud_in_dunning
3.135494,0.818182,0.181818,0,0.181818,0,0.623866,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
3.091042,0.809524,0.190476,0,0.190476,0,0.562833,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.518072,2.197225,0,masked_loud_in_dunning_15,masked_loud_in_dunning_background
3.044522,1,0,0,1,0,0.760671,0,0.30303,2.639057,1,masked_slow_in_normal_16,masked_slow_in_normal
3.044522,0.9,0.1,0,1,0,0.783577,0,0.30303,2.639057,1,masked_slow_in_normal_16,masked_slow_in_normal
3.044522,0.9,0.1,0,1,0,0.682096,0,0.30303,2.639057,1,masked_slow_in_normal_16,masked_slow_in_normal
1.098612,0.5,0.5,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.30303,2.639057,0,masked_slow_in_normal_16,masked_slow_in_normal_background
4.682131,0.953271,0.046729,0,0.130841,0,0.907558,0,0.790698,3.332205,1,masked_loud_in_flash_16,masked_loud_in_flash
1.098612,1,0,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.790698,3.332205,0,masked_loud_in_flash_16,masked_loud_in_flash_background
3.091042,0.952381,0.047619,0.376471,0.380952,0,0.522237,0,0.235294,3.555348,1,masked_in_outage_16,masked_in_outage
3.091042,0.809524,0.190476,0.376471,0.380952,0,0.526358,0,0.235294,3.555348,1,masked_in_outage_16,masked_in_outage
3.044522,0.8,0.2,0.376471,0.4,0,0.597782,0,0.235294,3.555348,1,masked_in_outage_16,masked_in_outage
1.098612,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
1.098612,0.5,0.5,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
1.098612,0.5,0.5,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
1.098612,0.5,0.5,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
0.693147,1,0,0.376471,1,0,0,0,0.235294,3.555348,0,masked_in_outage_16,masked_in_outage_background
4.624973,0.881188,0.118812,0,0.118812,0,1.234585,0,0.669173,1.791759,1,masked_loud_in_dunning_16,masked_loud_in_dunning
2.833213,0.9375,0.0625,0,0.5,0,0.527482,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
2.833213,0.9375,0.0625,0,0.5,0,0.490816,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
2.772589,0.866667,0.133333,0,0.533333,0,0.417769,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.669173,1.791759,0,masked_loud_in_dunning_16,masked_loud_in_dunning_background
2.564949,1,0,0,1,0,0.443506,0,0.1875,2.772589,1,masked_slow_in_normal_17,masked_slow_in_normal
2.484907,1,0,0,1,0,0.385494,0,0.1875,2.772589,1,masked_slow_in_normal_17,masked_slow_in_normal
2.484907,1,0,0,1,0,0.481599,0,0.1875,2.772589,1,masked_slow_in_normal_17,masked_slow_in_normal
2.484907,0.818182,0.181818,0,1,0,0.411603,0,0.1875,2.772589,1,masked_slow_in_normal_17,masked_slow_in_normal
2.484907,1,0,0,1,0,0.407812,0,0.1875,2.772589,1,masked_slow_in_normal_17,masked_slow_in_normal
1.098612,0.5,0.5,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0.5,0.5,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.1875,2.772589,0,masked_slow_in_normal_17,masked_slow_in_normal_background
4.70953,0.954545,0.045455,0,0.218182,0,1.061534,0,0.905172,2.564949,1,masked_loud_in_flash_17,masked_loud_in_flash
1.098612,0.5,0.5,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
1.098612,0,1,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
1.098612,0,1,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
1.098612,0,1,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
1.098612,0,1,0,1,0,0,0,0.905172,2.564949,0,masked_loud_in_flash_17,masked_loud_in_flash_background
3.367296,0.928571,0.071429,0.39759,0.214286,0,0.622773,0,0.313253,3.496508,1,masked_in_outage_17,masked_in_outage
3.332205,0.888889,0.111111,0.39759,0.222222,0,0.620975,0,0.313253,3.496508,1,masked_in_outage_17,masked_in_outage
1.098612,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
1.098612,0.5,0.5,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
0.693147,1,0,0.39759,1,0,0,0,0.313253,3.496508,0,masked_in_outage_17,masked_in_outage_background
4.70953,0.881818,0.118182,0,0.2,0,0.884612,0,0.678322,2.079442,1,masked_loud_in_dunning_17,masked_loud_in_dunning
4.025352,0.745455,0.254545,0,0.145455,0,1.28031,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.678322,2.079442,0,masked_loud_in_dunning_17,masked_loud_in_dunning_background
3.583519,0.885714,0.114286,0,0.342857,0,0.703167,0,0.469697,2.484907,1,masked_slow_in_normal_18,masked_slow_in_normal
3.555348,0.764706,0.235294,0,0.352941,0,0.711166,0,0.469697,2.484907,1,masked_slow_in_normal_18,masked_slow_in_normal
1.098612,0.5,0.5,0,1,0,0,0,0.469697,2.484907,0,masked_slow_in_normal_18,masked_slow_in_normal_background
1.098612,0.5,0.5,0,1,0,0,0,0.469697,2.484907,0,masked_slow_in_normal_18,masked_slow_in_normal_background
1.098612,0.5,0.5,0,1,0,0,0,0.469697,2.484907,0,masked_slow_in_normal_18,masked_slow_in_normal_background
1.098612,0.5,0.5,0,1,0,0,0,0.469697,2.484907,0,masked_slow_in_normal_18,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.469697,2.484907,0,masked_slow_in_normal_18,masked_slow_in_normal_background
